id,editor_id,created_by_id,players_min_id,updated_by_id,players_max_id,duration_game_id,updated_at,image,name,initeditor,year,slug,is_deliverable,is_occasion,weigth,age,ht_price,is_deee,is_online,created_at,content,content_message,rvj2id,linktopresentationvideo
1,1,3,2,NULL,4,1,2024-11-10 21:14:28,attrape-poissons_1.png,ATTRAPE POISSONS,FNAC EVEIL ET JEUX,NULL,ATTRAPE-POISSONS,0,0,0,4,0,0,0,2022-01-31 21:49:26,"1 pion baleine 
6 cannes à pêche bleu
1 dé
1 règle du jeu",NULL,1,NULL
2,2,3,2,NULL,4,1,2024-11-10 21:14:28,attrap-souris_2.png,ATTRAP&#039; SOURIS,MB,1999,ATTRAP-and-039-SOURIS,0,1,1092,6,1200,1,0,2022-01-31 21:49:26,"1 plateau de jeu
4 souris en plastique
1 bille en métal (diamètre 16 mm)
1 boulet
25 pièces de construction
1 élastique
52 morceaux de fromage
1 dé 
1 règle du jeu",NULL,2,NULL
3,2,3,1,NULL,4,1,2024-11-10 21:14:28,zzzz.jpg,ZZZZ,ZZZZ,2024,ZZZZ,0,0,0,1,0,0,0,2022-01-31 21:49:26,NULL,NULL,RVJ3,NULL
4,2,3,1,NULL,4,1,2024-11-10 21:14:28,zzzz.jpg,ZZZZ,ZZZZ,2024,ZZZZ,0,0,0,1,0,0,0,2022-01-31 21:49:26,NULL,NULL,RVJ3,NULL
5,2,3,1,NULL,4,1,2024-11-10 21:14:28,zzzz.jpg,ZZZZ,ZZZZ,2024,ZZZZ,0,0,0,1,0,0,0,2022-01-31 21:49:26,NULL,NULL,RVJ3,NULL
6,2,3,1,NULL,4,1,2024-11-10 21:14:28,zzzz.jpg,ZZZZ,ZZZZ,2024,ZZZZ,0,0,0,1,0,0,0,2022-01-31 21:49:26,NULL,NULL,RVJ3,NULL
7,2,3,1,NULL,4,1,2024-11-10 21:14:28,zzzz.jpg,ZZZZ,ZZZZ,2024,ZZZZ,0,0,0,1,0,0,0,2022-01-31 21:49:26,NULL,NULL,RVJ3,NULL
8,2,3,1,NULL,4,1,2024-11-10 21:14:28,zzzz.jpg,ZZZZ,ZZZZ,2024,ZZZZ,0,0,0,1,0,0,0,2022-01-31 21:49:26,NULL,NULL,RVJ3,NULL
9,2,3,1,NULL,4,1,2024-11-10 21:14:28,zzzz.jpg,ZZZZ,ZZZZ,2024,ZZZZ,0,0,0,1,0,0,0,2022-01-31 21:49:26,NULL,NULL,RVJ3,NULL
10,3,3,2,NULL,4,1,2024-11-10 21:14:28,backgammon_10.png,BACKGAMMON,JUMBO,1990,BACKGAMMON,0,0,0,0,NULL,0,0,2022-01-31 21:49:26,"1 plateau de jeu
15 jetons foncés
15 jetons clairs
2 dés 6 
1 dé spécial 
Règle du jeu",NULL,10,NULL
11,4,3,2,NULL,4,1,2024-11-10 21:14:29,balai-magique_11.png,BALAI MAGIQUE,HABA,2010,BALAI-MAGIQUE,0,0,0,0,NULL,0,0,2022-01-31 21:49:26,"1 plateau de jeu en quatre pièces
1 sorcière en bois (avec aimant)
1 balai de sorcière Abracadabra (avec aimant)
16 pierres magiques de 4 couleurs différentes (jaune, vert, bleu, rouge)
4 amulettes de sorcière
4 cordons
3 dés à symboles
1 sac
1 règle du jeu",NULL,11,NULL
12,5,3,2,NULL,4,1,2024-11-10 21:14:29,ballons_12.png,BALLONS,GIGAMIC,NULL,BALLONS,0,0,0,4,400,0,0,2022-01-31 21:49:26,"25 cartes Ballon (dont 5 violettes, 5 rouges, 5 jaunes, 5 vertes, 5 bleues)
25 cartes Action dont :
20 de couleur
5 cartes maman
1 règle du jeu",NULL,12,NULL
13,6,3,2,NULL,4,1,2024-11-10 21:14:29,bardababoum_13.png,BARBADABOUM,DUJARDIN,2010,BARBADABOUM,0,0,0,3,700,1,0,2022-01-31 21:49:26,"21 Barbabébés en éponge
1 Barbacabine (1 toit + 4 murs avec la base)
1 dé à 6 faces
1 règle de jeu",NULL,13,NULL
14,7,3,2,NULL,4,1,2024-11-10 21:14:29,bataille-navale_14.png,BATAILLE NAVALE,PAVILION,NULL,BATAILLE-NAVALE,0,1,392,4,300,0,0,2022-01-31 21:49:26,"2 plateaux de jeu avec couvercle pliable
10 bateaux 
Pions orange et jaunes",NULL,14,NULL
15,4,3,2,NULL,4,1,2024-11-10 21:14:29,besser-esser_15.png,BESSER-ESSER,HABA,2008,BESSER-ESSER,0,0,0,0,NULL,0,0,2022-01-31 21:49:26,"1 plateau de jeu
1 pion Pipo Puréedepois
9 mains de couleurs
14 cartes d'exercices physiques
1 caddie
4 tampons 
2 blocs de feuilles
1 dé
1 corde à sauter 
1 règle du jeu
1 guide alimentaire",NULL,15,NULL
16,2,3,2,NULL,4,1,2024-11-10 21:14:29,bourricot_16.png,BOURRICOT,MB,2007,BOURRICOT,0,1,655,4,800,1,0,2022-01-31 21:49:26,"L&#039;âne RICO
1 socle de jeu
1 couverture + 1 selle + 1 bouteille + 1 pelle+ 1 casserole + 1 lanterne + 1 tapis + 1 corde + 1 bâton de dynamite + 1 chapeau + 1 revolver et son étui + 1 guitare + 1 caisse
1 règle du jeu",NULL,16,NULL
17,8,3,2,NULL,4,1,2024-11-10 21:14:29,breakout_17.png,BREAKOUT,HABOURDIN,1993,BREAKOUT,0,0,0,0,NULL,0,0,2022-01-31 21:49:26,"1 mur
2 supports
6 figurines d'évadés
13 nœuds de corde bleus
13 nœuds de corde jaunes
Règle du jeu",NULL,17,NULL
18,9,3,2,NULL,4,1,2024-11-10 21:14:29,canon-noir_18.png,CANON NOIR,PARKER,NULL,CANON-NOIR,0,0,0,5,0,1,0,2022-01-31 21:49:26,"1 plateau de jeu en 4 parties
2 îles
4 caravelles
4 frégates
4 radeaux
4 socles pour placer les navires
14 trésors
1 canon noir
4 boulets (diamètre 13.7 mm)
2 dés",NULL,18,NULL
19,10,3,2,NULL,4,1,2024-11-10 21:14:29,cash-n-guns_19.png,CASH N GUNS,REPOS PRODUCTION,2005,CASH-N-GUNS,0,0,0,0,NULL,0,0,2022-01-31 21:49:26,"1 règle de jeu
6 pistolets en mousse
6 personnages
12 socles en plastique
70 cartes
14 jetons blessure
14 marqueurs de honte
40 billets de banque cartonnés
Variantes &quot;un flic dans la mafia&quot; et &quot;super pouvoirs&quot;",NULL,19,NULL
20,2,3,2,NULL,4,1,2024-11-10 21:14:29,casse-muraille_20.png,CASSE-MURAILLE,MB,1993,CASSE-MURAILLE,0,0,0,7,0,1,0,2022-01-31 21:49:26,"1 marteau-piqueur électrique
28 briques de couleur
1 brique Casse-Muraille
1 dé
1 plateau pour la construction du mur",NULL,20,NULL
21,11,3,2,NULL,4,1,2024-11-10 21:14:29,cata-castors_21.png,CATA CASTORS,RAVENSBURGER,2008,CATA-CASTORS,0,1,744,4,1200,1,0,2022-01-31 21:49:26,"1 support en 3 parties (torrent + 2 berges)
10 troncs d&#039;arbre orange
12 trons d&#039;arbre jaunes
20 troncs d&#039;arbre marrons
1 castor sonore
1 bâtonnet en bois  (16 cm)
1 règle du jeu",NULL,21,NULL
22,12,3,2,NULL,4,1,2024-11-10 21:14:29,chop-lapin_22.png,CHOP&#039; LAPIN,GOLIATH,2013,CHOP-and-039-LAPIN,0,1,657,4,900,1,0,2022-01-31 21:49:26,"1 lapin sauteur
1 terrier 
12 carottes
1 roulette
4 paniers colorés
1 règle du jeu",NULL,22,NULL
23,9,3,2,NULL,4,1,2024-11-10 21:14:29,cluedo_23.png,CLUEDO,PARKER,1992,CLUEDO,0,0,0,0,NULL,0,0,2022-01-31 21:49:26,"1 plateau de jeu
6 pions personnage
6 armes
6 cartes SUSPECT 
6 cartes ARME 
9 cartes PIECE 
2 dés 
Un étui confidentiel
Le carnet de détective",NULL,23,NULL
24,13,3,2,NULL,4,1,2024-11-10 21:14:29,coloretto_24.png,COLORETTO,ABACCUS SPIELE,2003,COLORETTO,0,0,0,0,NULL,0,0,2022-01-31 21:49:26,"1 règle du jeu
90 cartes",NULL,24,NULL
25,12,3,2,NULL,4,1,2024-11-10 21:14:29,croc-dog_25.png,CROC DOG,GOLIATH,NULL,CROC-DOG,0,0,0,0,NULL,0,0,2022-01-31 21:49:26,"1 Croc Dog 
1 écuelle 
6 os rouges
6 os bleus
6 os jaunes
6 os blancs
1 pince patte de chat
21 cartes 
1 règle du jeu
1 instruction de montage",NULL,25,NULL
26,11,3,2,NULL,4,1,2024-11-10 21:14:29,croque-carotte_26.png,CROQUE-CAROTTE,RAVENSBURGER,1998,CROQUE-CAROTTE,0,1,736,4,900,1,0,2022-01-31 21:49:26,"1 support de jeu
4 lapins bleus
4 lapins violets 
4 lapins roses
4 lapins jaunes 
12 cartes CLIC !
18 cartes 1
12 cartes 2
6 cartes 3 
Règle du jeu",NULL,26,NULL
27,11,3,2,NULL,4,1,2024-11-10 21:14:29,croque-carotte-les-mini-jeux_27.png,CROQUE-CAROTTE - LES MINI JEUX,RAVENSBURGER,2004,CROQUE-CAROTTE-LES-MINI-JEUX,0,1,125,4,300,1,0,2022-01-31 21:49:26,"1 support de jeu
6 lapins
15 cartes Carotte
1 pion en bois
Règle du jeu",NULL,27,NULL
28,14,3,2,NULL,4,1,2024-11-10 21:14:29,dada-oie_28.png,DADA - OIE,VILAC,NULL,DADA-OIE,0,0,0,0,NULL,0,0,2022-01-31 21:49:26,"2 pions chevaux bleus
2 pions cheavux verts
2 chevaux jaunes
2 pions chevaux rouges
1 oie bleue
1 oie rouge
1 oie jaune
1 oie verte",NULL,28,NULL
29,15,3,2,NULL,4,1,2024-11-10 21:14:29,des-chiffres-et-des-lettres_29.png,DES CHIFFRES ET DES LETTRES,NATHAN,1987,DES-CHIFFRES-ET-DES-LETTRES,0,1,1012,8,900,1,0,2022-01-31 21:49:26,"1 plateau à compartiments
1 roulette
24 plaquettes chiffres
1 tapis de jeu
1 sabot 
110 cartes lettres
- 40 voyelles : A8, E13, I6, O6, U6, Y1
- 70 consonnes : B4, C4, D4, F4, G4, H4, J1, K1, L6, M4, N6, P3, Q1, R6, S7, T6, V2, W1, X1, Z1
1 sablier 
1 carnet de marque
1 règle de jeu",NULL,29,NULL
30,2,3,2,NULL,4,1,2024-11-10 21:14:29,destins-le-jeu-de-la-vie_30.png,DESTINS LE JEU DE LA VIE,MB,1984,DESTINS-LE-JEU-DE-LA-VIE,0,1,1296,8,1500,1,0,2022-01-31 21:49:26,"1 tableau de jeu
3 montagnes, 1 pont de péage, 7 bâtiments
1 roue du destin
6 voitures + 18 pions roses et 18 bleus
2 petits fanions
1 casier de rangement
Billets
Polices d'assurance, actions, billets à ordre 
12 cartes Partage de la Richesse (4 cartes perdantes, 4 gagnantes et 4 d'exemption)
18 cartes Marque de Standing (3 de chaque sorte)
1 règle du jeu",NULL,30,NULL
31,2,3,2,NULL,4,1,2024-11-10 21:14:29,dix-de-chute_31.png,DIX DE CHUTE,MB,1970,DIX-DE-CHUTE,0,1,894,7,2500,1,0,2022-01-31 21:49:26,"1 plateau de jeu vertical
1 base de jeu
5 pions rouges
5 pions jaunes
5 pions verts 
5 pions orange
4 supports en caoutchouc",NULL,31,NULL
32,2,3,2,NULL,4,1,2024-11-10 21:14:29,dix-de-chute_32.png,DIX DE CHUTE,MB,1985,DIX-DE-CHUTE,0,0,0,0,NULL,0,0,2022-01-31 21:49:26,"1 plateau de jeu vertical
1 base de jeu
5 pions rouges
5 pions jaunes
5 pions verts 
5 pions orange
4 supports en caoutchouc",NULL,32,NULL
33,2,3,2,NULL,4,1,2024-11-10 21:14:29,docteur-maboul_33.png,DOCTEUR MABOUL,MB,2004,DOCTEUR-MABOUL,0,0,0,4,0,1,0,2022-01-31 21:49:26,"1 support de jeu + 1 plateau patient en carton + 1 feuille de métal
2 attaches
1 compartiment à piles + 1 pince
1 élastique 
28 cartes 
12 pièces anatomiques
Billets (27 billets de 50 + 27 billets de 200)
1 règle du jeu",NULL,33,NULL
34,16,3,2,NULL,4,1,2024-11-10 21:14:29,docteur-maboul_34.png,DOCTEUR MABOUL,MB / HASBRO,2008,DOCTEUR-MABOUL,0,0,0,0,NULL,0,0,2022-01-31 21:49:26,"1 plateau de jeu et 1 pince
13 pièces d'anatomie dont 1 élastique 
1 tiroir de rangement
Règle du jeu",NULL,34,NULL
35,17,3,2,NULL,4,1,2024-11-10 21:14:29,docteur-maboul_35.png,DOCTEUR MABOUL,HASBRO GAMING,2013,DOCTEUR-MABOUL,0,1,598,4,1200,1,0,2022-01-31 21:49:26,"1 plateau de jeu avec Sam le patient et 1 pince
11 pièces d&#039;anatomie
1 notice d&#039;instructions",Cette version du jeu ne fait pas de son. Seul le nez s&#039;allume.,35,NULL
36,11,3,2,NULL,4,1,2024-11-10 21:14:29,domino-les-animaux_36.png,DOMINO LES ANIMAUX,RAVENSBURGER,2002,DOMINO-LES-ANIMAUX,0,0,0,0,NULL,0,0,2022-01-31 21:49:26,Dominos,NULL,36,NULL
37,18,3,2,NULL,4,1,2024-11-10 21:14:29,NULL_37.png,DONJONS ET CATAPULTES,GAY PLAY,1983,DONJONS-ET-CATAPULTES,0,0,0,0,NULL,0,0,2022-01-31 21:49:26,NULL,NULL,37,NULL
38,19,3,2,NULL,4,1,2024-11-10 21:14:29,du-balai_38.png,DU BALAI,ASMODEE,NULL,DU-BALAI,0,0,0,0,NULL,0,0,2022-01-31 21:49:26,"1 plateau de jeu
6 pions joueur
1 pions Malédiction
9 dés formule magique
6 séries de 9 cartes
27 cartes magie noire
Une boîte (et son couvercle) qui sert de piste de dés et qui représente le grand livre de magie",NULL,38,NULL
39,17,3,2,NULL,4,1,2024-11-10 21:14:29,elefun_39.png,ELEFUN,HASBRO GAMING,2012,ELEFUN,0,0,0,0,NULL,0,0,2022-01-31 21:49:26,"1 corps d'ELEFUN motorisé
1 trompe
2 filets à papillons
2 manches et cercles en plastique
6 papillons orange
6 papilllons verts 
6 papillons bleus
7 papillons phosphorescents
1 notice d'instructions",NULL,39,NULL
40,15,3,2,NULL,4,1,2024-11-10 21:14:29,en-route-vers-la-maternelle_40.png,EN ROUTE VERS LA MATERNELLE,NATHAN,2015,EN-ROUTE-VERS-LA-MATERNELLE,0,1,1383,2,1000,1,0,2022-01-31 21:49:26,"4 planches de loto
16 jetons-images
6 planches consignes
20 jetons 
4 planches-puzzles de 3 pièces 
1 plateau de jeu en 4 parties
6 jetons objets 
2 pions personnages + 2 socles 
1 gros dé",NULL,40,NULL
41,2,3,2,NULL,4,1,2024-11-10 21:14:29,excellence-le-jeu-des-connaissances_41.png,EXCELLENCE - LE JEU DES CONNAISSANCES,MB,1984,EXCELLENCE-LE-JEU-DES-CONNAISSANCES,0,1,1565,7,1300,1,0,2022-01-31 21:49:26,"1 plateau de jeu
1 dé
1 casier à cartes
6 pions 
36 anneaux des planètes
254 cartes connaissances générales
252 cartes catégorie spéciale",NULL,41,NULL
42,20,3,2,NULL,4,1,2024-11-10 21:14:29,fort-boyard_42.png,FORT BOYARD,LANSAY,NULL,FORT-BOYARD,0,0,0,0,NULL,0,0,2022-01-31 21:49:26,"1 plateau 
3 pions Tête de Tigre
1 dé
3 crayons à papier
1 minuteur
1 bloc BOYARD
1 bloc de feuilles blanches
1 jeu TANGRAM (7 pièces)
3 jetons Père Fouras
72 jetons (rouges, verts, bleus et jaunes)
20 cartes CANDIDAT
56 cartes EPREUVE
55 cartes PÈRE FOURAS (54 d)
74 cartes MOT CODE (73 d)
4 cartes DUEL (4d)
11 cartes CLE (11 d)
1 règle du jeu (ok)",NULL,42,NULL
43,21,3,2,NULL,4,1,2024-11-10 21:14:29,garr-a-max_43.png,GARR' A MAX,HASBRO,2014,GARR-A-MAX,0,0,0,0,NULL,0,0,2022-01-31 21:49:26,"Max (corps, 2 bras, 2 pieds)
Plateau
1 tronc bleu 
1 tronc vert 
1 tronc jaune 
3 pions bleus lapin
3 pions verts tortue
3 pions jaunes hérisson 
24 jetons
1 sac de rangement
1 notice d'instructions",NULL,43,NULL
44,22,3,2,NULL,4,1,2024-11-10 21:14:29,gobblet_44.png,GOBBLET,BLUE ORANGE,NULL,GOBBLET,0,0,0,0,NULL,0,0,2022-01-31 21:49:26,"1 boîte avec plateau de jeu
3 séries de 4 gobblets noirs
3 séries de 4 gobblets clairs
1 règle de jeu",NULL,44,NULL
45,23,3,2,NULL,4,1,2024-11-10 21:14:29,gobblet-on-the-go_45.png,GOBBLET ON THE GO !,INCONNU,NULL,GOBBLET-ON-THE-GO,0,0,0,0,NULL,0,0,2022-01-31 21:49:26,"1 plateau de jeu
1 sac de rangement
6 pièces rouges
6 pièces jaunes",NULL,45,NULL
46,11,3,2,NULL,4,1,2024-11-10 21:14:29,hippofolies_46.png,HIPPOFOLIES,RAVENSBURGER,1993,HIPPOFOLIES,0,1,976,12,1200,1,0,2022-01-31 21:49:26,"1 plan de jeu
6 pions-hippopotame 
16 cartes action 
62 cartes événement I 
53 cartes événement II 
9 cartes vides (4 de I, 4 de II et 1 action)
1 dé illustré 
60 jetons verts 
1 barre de pâte à modeler 
1 sablier 
1 règle du jeu",NULL,46,NULL
47,24,3,2,NULL,4,1,2024-11-10 21:14:29,il-etait-une-fois-la-vie_47.png,IL ÉTAIT UNE FOIS LA VIE,PROCIDIS,2007,IL-ETAIT-UNE-FOIS-LA-VIE,0,0,0,0,NULL,0,0,2022-01-31 21:49:26,"1 plateau de jeu
1 dé 
330 cartes QUESTION
4 figurines plastiques
30 billes chinoises bleutées
30 billes chinoises rouges
Règle du jeu",NULL,47,NULL
48,11,3,2,NULL,4,1,2024-11-10 21:14:29,la-course-des-champions_48.png,LA COURSE DES CHAMPIONS,RAVENSBURGER,2012,LA-COURSE-DES-CHAMPIONS,0,0,0,0,NULL,0,0,2022-01-31 21:49:26,"41 panneaux
1 panneau départ / arrivée
5 jetons World Grand Prix
4 pions voiture
1 dé",NULL,48,NULL
49,25,3,2,3,4,1,2024-11-14 14:23:35,la-bonne-paye_49.png,LA BONNE PAYE,MIRO MECCANO,1977,LA-BONNE-PAYE,0,0,0,0,NULL,0,0,2022-01-31 21:49:26,"1 plateau de jeu
6 pions de couleur
1 dé
16 cartes transaction
16 cartes prêt
80 cartes événements dont 3 cartes Caroto, 3 cartes Medica, 7 CB (30, 40, 60, 120, 300, 600, 1600), 3 services des impôts (40, 160, 500), 4 En cas de besoin, 6 billets de loterie (3 de 100F et 3 de 200F), 3 coups de chance (40, 100, 300).
6 livrets d'épargne 
1 liasse de billets de banque (20 billets de 10F + 30 de 50, 100, 500 et 1000F)",NULL,49,NULL
50,9,3,2,NULL,4,1,2024-11-10 21:14:29,la-bonne-paye_50.png,LA BONNE PAYE,PARKER,1996,LA-BONNE-PAYE,0,1,984,8,1200,1,0,2022-01-31 21:49:26,"1 plateau de jeu
6 pions de couleur
16 cartes TRANSACTIONS (uniques)
16 cartes PRÊT (identiques)
80 cartes COURRIER (uniques sauf &quot;en cas de besoin&quot; (4), &quot;caroto&quot; (3), médica (3), &quot;billet loterie 1000 (3), billet loterie 2000 (3))
6 livrets d&#039;épargne 
1 liasse de billets de banque : 100 (20), 500 (30), 1000 (30), 5000 (30), 10000 (30)
1 dé
Règle du jeu",NULL,50,NULL
51,11,3,2,NULL,4,1,2024-11-10 21:14:29,labyrinthe_51.png,LABYRINTHE,RAVENSBURGER,1991,LABYRINTHE,0,1,748,8,1200,1,0,2022-01-31 21:49:26,"1 plateau de jeu
34 plaques Couloir dont 12 avec image, 13 lignes droites et 9 virages
24 cartes
4 pions
1 règle du jeu",NULL,51,NULL
52,11,3,2,NULL,4,1,2024-11-10 21:14:29,labyrinthe_52.png,LABYRINTHE,RAVENSBURGER,1994,LABYRINTHE,0,1,750,8,1200,1,0,2022-01-31 21:49:26,"1 plateau de jeu
34 plaques Couloir dont 12 avec image, 12 lignes droites et 10 virages
24 cartes
4 pions
1 règle du jeu",NULL,52,NULL
53,11,3,2,NULL,4,1,2024-11-10 21:14:29,labyrinthe-avec-tuiles-brillantes_53.png,LABYRINTHE (TUILES BRILLANTES),RAVENSBURGER,2006,LABYRINTHE-TUILES-BRILLANTES,0,0,0,2,0,1,0,2022-01-31 21:49:26,"1 plateau de jeu (brillant)
34 plaques Couloir (brillantes) dont 12 avec image, 12 lignes droites et 10 virages
24 cartes
4 pions",NULL,53,NULL
54,11,3,2,NULL,4,1,2024-11-10 21:14:29,labyrinthe_54.png,LABYRINTHE,RAVENSBURGER,2007,LABYRINTHE,0,1,900,7,1200,1,0,2022-01-31 21:49:26,"1 plateau de jeu
34 plaques Couloir dont 12 avec image, 12 lignes droites et 10 virages
24 cartes 
4 pions",NULL,54,NULL
55,9,3,2,NULL,4,1,2024-11-10 21:14:29,la-course-a-la-reussite_55.png,LA COURSE A LA REUSSITE,PARKER,1986,LA-COURSE-A-LA-REUSSITE,0,1,907,8,1200,1,0,2022-01-31 21:49:26,"1 plateau de jeu
2 dés
1 pion repère-temps
6 repères ANNIVERSAIRE
6 cartes CARRIERE
6 curseurs blancs
1 plateau pour disposer les cartes
36 cartes informations
16 cartes HABITATION
16 cartes VOITURE
16 cartes LOISIRS-CONFORT
16 cartes VOYAGE-VACANCES
40 billets de 10 000F
50 billets de 50 000F
20 billets de 100 000 F
20 billets de 200 000 F
20 billets de 500 000 F
20 billets de 1 000 000 F
1 plateau pour le banquier
Règle du jeu",NULL,55,NULL
56,26,3,2,NULL,4,1,2024-11-10 21:14:29,la-guerre-de-l-anneau_56.png,LA GUERRE DE L ANNEAU,TILSIT EDITIONS,2004,LA-GUERRE-DE-L-ANNEAU,0,0,0,12,2500,0,0,2022-01-31 21:49:26,"1 plateau de jeu
204 figurines
(Détail des figurines rouges : 
Sauron : Élite (6), Commune (36)
Sudérons : Élite (6), Commune (24)
Isengard : Élite (6), Commune (12)
Détail des figurines bleues :
Elfes : Élite (10), Commune (5)
Le Nord : Élite (5), Commune (10)
Gondor : Élite (5), Commune (15)
Rohan : (Élite (5), Commune (10)
Nains : Élite (5), Commune (5)
Officiers (fig grises) : 4 de chaque). 
16 dés d'action
5 dés de bataille
137 pions
110 cartes événements et personnages
Des aides de jeu",NULL,56,NULL
57,27,3,2,NULL,4,1,2024-11-10 21:14:30,le-cochon-qui-rit_57.png,LE COCHON QUI RIT - 4 JOUEURS,JEUX MICHEL,NULL,LE-COCHON-QUI-RIT-4-JOUEURS,1,1,280,5,800,1,0,2022-01-31 21:49:26,"4 cochons
8 jetons œil
4 jetons queue
8 jetons oreille
16 jetons patte
3 dés
1 gobelet
5 supports de rangement",NULL,57,NULL
58,2,3,2,NULL,4,1,2024-11-10 21:14:30,le-flambeur_58.png,LE FLAMBEUR,MB,1985,LE-FLAMBEUR,0,0,0,0,NULL,0,0,2022-01-31 21:49:26,"Plateau de jeu
2 dés
4 hôtels
4 bouteilles de champagne
Billets
Supports de jeu",NULL,58,NULL
59,28,3,2,NULL,4,1,2024-11-10 21:14:30,le-jeu-du-singe_59.png,LE JEU DU SINGE,JANOD,2014,LE-JEU-DU-SINGE,0,0,0,0,NULL,0,0,2022-01-31 21:49:26,"72 cartes numérotées de 0 à 8
40 petites bananes
4 mains de singe 
1 grande banane
1 panier
1 notice",NULL,59,NULL
60,11,3,2,NULL,4,1,2024-11-10 21:14:30,le-labyrinthe-secret_60.png,LE LABYRINTHE SECRET,RAVENSBURGER,1997,LE-LABYRINTHE-SECRET,0,0,0,0,NULL,0,0,2022-01-31 21:49:26,"1 plan de jeu
18 objets secrets
4 pions
4 paires de ciseaux
4 pierres
4 jetons-papier
1 dé
4 boîtes de rangement
1 règle",NULL,60,NULL
61,11,3,2,NULL,4,1,2024-11-10 21:14:30,le-lievre-et-la-tortue_61.png,LE LIEVRE ET LA TORTUE,RAVENSBURGER,1978,LE-LIEVRE-ET-LA-TORTUE,0,0,0,0,NULL,0,0,2022-01-31 21:49:26,"1 plateau de jeu
90 cartes carottes :
- 12 cartes 60 
- 2 cartes 30
- 12 cartes 15
- 23 cartes 10
- 18 cartes 5
- 24 cartes 1 
18 cartes salade
12 cartes lièvre
6 tablettes de course
6 pions
1 règle du jeu",NULL,61,NULL
62,2,3,2,NULL,4,1,2024-11-10 21:14:30,le-pendu-1997_62.png,LE PENDU,MB,1997,LE-PENDU,0,0,0,0,NULL,0,0,2022-01-31 21:49:26,"2 plateaux Pendu
71 lettres rouges
71 lettres bleues 
Règle du jeu",NULL,62,NULL
63,2,3,2,NULL,4,1,2024-11-10 21:14:30,le-pendu-2011_63.png,LE PENDU,MB,2011,LE-PENDU,0,1,487,8,900,1,0,2022-01-31 21:49:26,"Unité de jeu Le Pendu
Support pour le mot
70 lettres
Règle du jeu",NULL,63,NULL
64,2,3,2,NULL,4,1,2024-11-10 21:14:30,les-mysteres-de-pekin_64.png,LES MYSTERES DE PEKIN,MB,1987,LES-MYSTERES-DE-PEKIN,0,0,1192,2,1200,0,0,2022-01-31 21:49:26,"1 plateau de jeu
6 pions &quot;détective&quot;
60 cartes &quot;témoin&quot;
12 cartes &quot;Le sage&quot;
12 cartes &quot;S.V.P.&quot;
24 cartes &quot;Indic&quot;
4 disques Dragon chinois de couleurs différentes
1 livret contenant 50 énigmes
1 bloc de feuilles d'indices
3 décodeurs : 1 rouge, 1 miroir, 1 grille S.V.P. transparente
1 carte écran &quot;Qui est le coupable ?&quot;
1 dé
1 feuille d'adhésifs
1 règle de jeu",NULL,64,NULL
65,29,3,2,NULL,4,1,2024-11-10 21:14:30,letters-go_65.png,LETTERS' GO,DJECO,NULL,LETTERS-GO,0,0,0,0,NULL,0,0,2022-01-31 21:49:26,"20 cartes thèmes
41 cartes lettres",NULL,65,NULL
66,11,3,2,NULL,4,1,2024-11-10 21:14:30,loto-les-animaux-sauvages_66.png,LOTO - LES ANIMAUX SAUVAGES,RAVENSBURGER,2002,LOTO-LES-ANIMAUX-SAUVAGES,0,0,0,0,NULL,0,0,2022-01-31 21:49:26,"5 planches
30 tuiles",NULL,66,NULL
67,11,3,2,NULL,4,1,2024-11-10 21:14:30,maman-et-ses-petits_67.png,MAMAN ET SES PETITS,RAVENSBURGER,2009,MAMAN-ET-SES-PETITS,0,1,503,2,500,1,0,2022-01-31 21:49:26,24 cartes-puzzles,NULL,67,NULL
68,2,3,2,NULL,4,1,2024-11-10 21:14:30,memo-mime_68.png,MEMO-MIME,MB,1987,MEMO-MIME,0,0,0,5,0,1,0,2022-01-31 21:49:26,"56 cartes (26 paires et 4 cartes &quot;Fais deux fois la séquence de mimes&quot;
4 supports plastiques",NULL,68,NULL
69,4,3,2,NULL,4,1,2024-11-10 21:14:30,memo-princesses_69.png,MEMO PRINCESSES,HABA,NULL,MEMO-PRINCESSES,0,0,0,0,NULL,0,0,2022-01-31 21:49:26,"32 jetons 
1 règle du jeu",NULL,69,NULL
70,30,3,2,NULL,4,1,2024-11-10 21:14:30,mes-formes-colorees_70.png,MES FORMES COLOREES,CLEMENTONI,NULL,MES-FORMES-COLOREES,0,0,0,0,NULL,0,0,2022-01-31 21:49:26,"1 support plastique
8 planches
32 formes colorées",NULL,70,NULL
71,11,3,2,NULL,4,1,2024-11-10 21:14:30,mini-apprenti-ki_71.png,MINI APPRENTI KI,RAVENSBURGER,2006,MINI-APPRENTI-KI,0,0,0,0,NULL,0,0,2022-01-31 21:49:26,"2 planches
24 cartes rondes
4 caches de couleur
1 dé de couleurs
1 règle de jeu",NULL,71,NULL
72,21,3,2,NULL,4,1,2024-11-10 21:14:30,monopoly-euro_72.png,MONOPOLY - €uro,HASBRO,1997,MONOPOLY-EURuro,0,0,0,0,NULL,0,0,2022-01-31 21:49:26,"1 plateau de jeu
28 cartes de propriété
16 cartes chance
16 cartes communauté
1 casier du banquier + billets
2 dés 
8 pions en étain
32 maisons
12 hôtels",NULL,72,NULL
